spectral_centroid_mean,spectral_centroid_std,centroid_range,std_increment,max_abs_increment,smoothness_ratio,residual_energy,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,speech_rate,zero_crossings_per_sec,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,filename,label,text
1942.5250083418935,1209.9097775779192,5499.30710478154,625.7486095849762,3638.0224950779316,0.5757830841934032,1462906.498665148,1713.0585963933954,375.1069187166288,0.03537689,0.053624902,3487.8192204301076,1916.7359585936392,0.16526482694892472,0.1470775468338329,5.496879500720116,2646.3034085453673,-309.35104,71.6887,6.2110596,13.375798,7.146732,-8.811826,-19.53611,-11.069504,-8.303847,-6.548462,-9.216692,-8.224935,-2.3527315,143.54819,64.12851,32.175156,28.39211,21.437153,15.211833,15.778238,14.2796545,12.987153,11.554318,9.717675,10.9039135,8.783914,anthem_07_rand_64kb_segment6.wav,Real,not a hand moved in that Hall as we spoke nor and I then we put the wires to the box and they all bent forward and set still watching and we still are eyes upon the wire and slowly slowly as a flush of blood a red flame trembled in The Wire then the wire globe but terror struck the men of the council they left to their feet they ran from the table and they stood pressed against the wall huddled together seeking the warmth of one another's bodies to give them
2088.6640195277373,1233.021732444092,5349.100621906446,651.7167413517518,4163.871414958347,0.6092401729663455,1516687.5005250098,1757.0900114845222,416.7247688089774,0.041285574,0.05691338,3856.155406637491,1959.6872362686872,0.1716477764861415,0.14566672690923757,5.926601322087987,2748.051059949852,-292.63467,59.20347,6.870706,19.581669,6.227589,-7.150301,-21.91554,-12.243679,-8.887374,-8.901928,-9.502412,-8.130063,-2.6566386,136.9135,63.307472,31.432213,30.984081,19.596622,14.246588,16.092766,13.37629,14.434804,12.27253,10.265683,11.210344,9.237746,anthem_07_rand_64kb_segment7.wav,Real,we looked upon them and we laughed and said fear nothing our Brothers there is a great power in these wires but this power is tamed it is yours we give it to you still they did not move we give you the power of the sky we cried we give you the key to the earth take it and let us be one of you the humblest among you let us all work together and harness this power and make it ease the toilet of men let us throw away our candles and our torches let us flutter cities with light let us bring a new light to
2050.824014886061,1254.526473063482,5357.378728070485,618.6161312015282,3210.911087623972,0.5996567035554167,1573375.7378018878,1762.2455641952802,420.9052550950588,0.038122445,0.05687567,3810.2350917431195,1980.6704440936908,0.17686756379013763,0.16290605160331134,4.9354375896700144,2833.945480631277,-322.45792,61.424477,7.054544,16.486872,6.0156646,-7.011086,-20.10302,-11.576149,-9.791664,-9.690615,-8.26035,-8.07731,-0.8148546,152.92365,65.88876,31.45309,28.80457,19.177229,15.279364,16.451784,13.075982,14.114427,11.531949,9.524106,10.983086,9.068545,anthem_07_rand_64kb_segment8.wav,Real,but they looked upon us and suddenly we were afraid for their eyes were still and small and evil our brothers we cried have you nothing to say to us then collective zero dash 0009 moved forward they moved to the table and the others followed yes spoke collective zero - 0009 we have much to say to you
2185.737484591577,1251.8661277848153,5390.1312998265275,607.5531440998291,3197.639170202746,0.6339724338992704,1566043.0866286424,1785.155500317858,440.93135606027914,0.041613046,0.05667659,4013.912750742942,1964.8466099448035,0.1808077173105498,0.1593273496355752,4.065985130111525,2898.6059479553905,-283.47208,54.483036,8.94476,20.46936,-1.8303183,-8.942906,-20.185266,-16.852737,-10.206693,-7.3870063,-10.3944025,-5.522754,-2.5774152,126.302635,63.76729,35.129276,34.315525,20.612083,16.259903,16.703556,14.814721,12.958751,11.451797,11.422536,11.826954,9.138554,anthem_07_rand_64kb_segment9.wav,Real,the sound of their voices brought silence to the hall and to beat of our heart yes set collective zero dash 0009 we have much to say to a wretch who have broken all the laws and who boast of their information how dare you think that your mind how great a wisdom then the Minds of your brothers and if the council's had decreed that you should be a street sweeper how did you think that you could be a greater Houston and sweeping the streets
2122.078821215323,1254.1350022412112,5472.602408456492,638.0401831950971,3746.2141517284717,0.6229213580578761,1572536.7135907523,1764.904986139522,432.4195078052927,0.0466783,0.06839916,3869.8444812792513,2011.4139706533495,0.18930763089898595,0.16123000095797596,4.585365853658536,3035.048780487805,-297.24332,63.289284,7.9855647,16.469988,2.7904065,-12.112332,-18.649784,-12.678164,-8.416488,-5.5824456,-10.451333,-4.745352,-1.0344207,131.11899,65.21139,34.755657,31.579245,18.70678,15.65638,15.443988,14.481734,13.26259,12.004233,11.352856,11.227877,8.372949,anthem_07_rand_64kb_segment10.wav,Real,how dare you gutter cleaner spoke fraternity 9 - 3452 to hold yourself as one alone and with a thoughts of the one and not of the many you shall be burned at the stake set democracy for - 69.98 no they shall be lashed said unanimity 7304 till there is nothing left under the lashes 0-0 0 0 9 we cannot decide upon this I
2091.490288753748,1138.399801996788,5325.698178030587,631.7121582597554,4158.793301083879,0.6189122275878965,1246447.376607178,1792.8342874923053,385.8562182999045,0.03994322,0.054751933,3911.5900917658732,1818.445470010916,0.1638217502170139,0.1402303415126388,4.496124031007752,2625.3953488372094,-308.73395,60.024956,7.420067,16.145737,1.0674288,-8.004085,-20.991646,-11.5596075,-9.84319,-4.3780255,-11.155581,-3.5760012,-3.2657552,145.6819,58.995495,34.26191,31.10935,20.999414,14.994161,14.304667,13.223148,13.53858,10.362067,10.270807,11.233215,8.563856,anthem_07_rand_64kb_segment11.wav,Real,committed and it is not for us to judge nor for any small Council we shall deliver this creature that a world Council itself and let their will be done we looked upon them and we pleaded our Brothers you are right let the will of a council be done upon our body we do not care but the light what will you do with the light
1889.236434490191,1166.3091970601793,5466.967236592855,576.9130778546004,2893.899247351023,0.6263926154016042,1347667.6301726764,1701.0318296231087,462.2454771169076,0.029825397,0.04806339,3547.229381443299,1939.468979783886,0.15195211823453608,0.1363943466520196,3.9316790203029326,2435.417338059942,-326.11902,72.12486,5.6211157,16.433474,5.8378887,-5.4826207,-25.758038,-8.740396,-12.667036,-7.8301234,-8.981714,-7.821785,-1.1377993,152.37183,64.19207,31.980818,27.752851,19.441132,14.859938,17.764977,14.555043,15.239872,12.935739,9.794328,11.332296,9.129643,anthem_07_rand_64kb_segment12.wav,Real,collective zero dash 0009 looked upon us and they smiled so you think that you have found a new power set collective zero dash 0009 do all your brother's think that no we answered what is not thought by all men cannot be true set collective zero Dash 00009
1984.1754072659025,1233.6961523307311,5461.291094133055,658.9256799207759,3383.1694432371823,0.6165001451323505,1503004.15163691,1707.076559500055,420.4488652484822,0.033858664,0.05032505,3670.92215093819,1946.8481683505074,0.16384368963852097,0.1510557761147486,5.314009661835748,2624.0855762594892,-283.18887,68.77342,5.117678,21.64366,4.980549,-8.8711605,-24.175953,-11.009336,-10.381103,-7.242182,-9.237678,-6.799423,-0.28660256,128.56844,62.46036,31.41604,31.227139,19.492664,14.725868,17.202244,13.872826,14.079511,11.318004,10.139336,12.766483,9.05717,anthem_07_rand_64kb_segment13.wav,Real,you have worked on this alone asked international one 5537 many men in The Homes of the scholars have had strange new ideas in the past said solidarity 8- 1164 but when the majority of their brother scholars voted against them they abandoned their ideas as a home in must the box is useless set Alliance 6 - 7349 should it be what they claim of it said harmony 9 - 2642 and then it would bring ruin to the Department of candles like candle is a great boon to mankind as approved by all men therefore it cannot be destroyed by the womb of one this would wreck the plans of the world Council said unanimity to dash 9913 and without the plans of the world Council the sun cannot rise
1999.954812286325,1298.7991145356164,5295.562072082431,708.2730103883454,2931.395658763614,0.6086817097431406,1685336.2899697039,1705.877391559016,447.17017943763324,0.036124114,0.054483373,3643.172977178423,2079.406354460667,0.17320247665975103,0.15821826198878494,5.75875486381323,2773.90402075227,-272.10046,70.45283,7.0924964,21.351295,4.931085,-9.932998,-21.213686,-19.330605,-7.6212792,-10.725407,-11.584861,-4.5264387,-2.4713097,110.971344,63.806675,30.32251,29.894993,19.889149,14.732593,14.679404,14.482788,12.473356,11.6892,11.753724,12.987148,10.091903,anthem_07_rand_64kb_segment14.wav,Real,is it took 50 years to secure the approval of all the council's for the candle and to decide upon the number needed and to refit the plans so as to make candles instead of torches this touched upon thousands and thousands of men working in scores of states we cannot alter the plans again so soon and if this should lighten the toilet of men says similarity 5:03 06 then it is a great evil for a men have no cars to exist save and toiling for other men
2067.8153935821856,1235.2416353754509,5385.18316840269,621.1975696299196,3455.51934405899,0.6204310204577567,1525698.603944866,1734.0189384509902,422.8046517025026,0.03632883,0.050541356,3785.4146634615386,1948.3859522601444,0.17157977764423077,0.14980316009664538,4.496273142582351,2747.6797307044963,-288.4082,58.053864,5.708846,18.043762,2.781502,-7.51616,-22.838947,-13.210191,-10.096026,-8.80165,-9.136601,-5.8404408,-0.8366985,129.70146,63.823914,33.494133,29.550032,18.788927,15.198343,16.319927,13.248426,13.501194,12.0879545,11.16294,11.945573,9.334906,anthem_07_rand_64kb_segment15.wav,Real,then collective zero dash 009 Rose and pointed at our box this thing they said must be destroyed and all the others quite as one it must be destroyed then we left to the table we see Star Box we shoved them aside and we ran to the window we turned and we looked at them for the last time and a rage such as it is not fit for humans to know choke their voice in our throats beautiful
1980.2102489033864,1249.3466276769532,5442.854111191673,599.9993164166347,3084.7660857685814,0.6013826908446593,1540905.3506708776,1696.5195342543088,396.1399996251962,0.038336728,0.05985198,3590.5824595290655,1924.2393230644295,0.16979037320640178,0.1584665156001189,5.728088336783989,2719.8297676558545,-311.98947,67.930046,3.0639644,21.539356,9.321537,-9.418155,-18.273027,-10.675911,-8.906361,-8.154526,-9.807008,-6.5209956,-0.6389305,134.94809,64.75752,29.672752,31.813515,17.954594,14.792941,15.118914,14.171596,12.885066,12.264458,10.804481,12.188732,8.970009,anthem_07_rand_64kb_segment16.wav,Real,we swung our fist through the window pane and we left out in a ringing reign of glass we fell but we never let the box fall from our hands then we ran we ran blindly and Men and houses streak past us in a tournament without shape and the road seemed not to be flat before us but as if it were leaping up to meet us and we waited for the Earth to rise and strike us in the face but we ran we knew not where we were going we knew only that we must run run to the end of the world to the end of our
2133.215280565746,1378.5998146715424,5643.040230094504,701.0711133459787,4876.573853056932,0.5753761171206826,1900451.8894300512,1736.6982214121938,394.66697736926756,0.046702016,0.07553793,3778.84361814346,2043.2796899924438,0.19874159414556963,0.18074734032615614,5.092348284960423,3183.7730870712403,-329.6312,63.72957,7.8789277,13.8116255,7.6823525,-7.6797814,-20.642115,-9.802898,-8.416344,-6.390511,-9.101379,-5.9166813,0.24318953,149.84332,69.51535,29.320705,31.749321,17.711588,15.006621,16.535345,13.319864,13.33255,10.651057,10.154018,11.576945,8.719278,anthem_07_rand_64kb_segment17.wav,Real,then we suddenly knew that we were lying on a soft Earth and that we have stopped trees taller than we had ever seen before stood over us in Great silence then we knew we were in the Uncharted Forest we had not thought of coming here but our legs had carried our Wisdom and our legs have brought us to the Uncharted Forest against our will our glass box lay beside us we crawled to it we fell upon it her face in our arms and we lay
1888.688425155106,1165.162596084397,5317.1309646740165,640.5004706247195,3154.8791110710326,0.615066422081057,1357141.3439245224,1688.6945604709115,440.49956023635417,0.030887403,0.04678017,3531.07822119613,1903.239303236863,0.15609067515941072,0.1390290581187032,6.050605060506051,2500.962596259626,-319.44867,71.56403,3.6634026,18.07485,6.3933973,-6.6902122,-23.37273,-12.732133,-7.121041,-8.91701,-9.100759,-7.240674,-1.0081522,141.49136,64.981804,29.846813,30.74632,18.712006,13.883192,16.342178,13.073047,14.599861,11.439279,9.20257,11.359629,8.556446,anthem_07_rand_64kb_segment18.wav,Real,we lay this for a long time then we Rose we took our box and walked on into the forest it mattered not where we went we knew that men would not follow us for they never entered the Uncharted Forest we had nothing to fear from them the forest disposes of its own victims this gave us no fear either only we wish to be a way away from the city and from The Air that touches upon the air of the city so we walked on our box in our arms our heart
1859.5157974479243,1177.093177330501,5132.5821875469,628.7138761617566,3266.7319685744646,0.5931981765669279,1377035.61260929,1636.0555357007336,460.26287588698824,0.03308912,0.050796274,3453.621620018975,1926.4772017701994,0.15539527618002846,0.13764805085135046,5.547315336695342,2489.3503411450606,-321.59564,76.199554,-0.91157055,18.038603,7.233029,-4.789111,-23.550755,-9.479444,-7.037221,-8.142079,-9.209835,-6.06412,0.15031447,149.99411,68.13833,29.587093,29.100683,18.66725,14.655143,17.130247,14.538736,13.652438,11.69947,8.76715,11.351537,8.677401,anthem_07_rand_64kb_segment19.wav,Real,we are doomed whatever days are left to us we shall spend them alone and we have heard of the corruption to be found in solitude we have torn ourselves from the truth which is our brother man and there is no Road back for us and no Redemption we know these things but we do not care we care for nothing on earth we are tired only the glass box in our arms is like a living heart that gives us
2042.670571451378,1246.8513329230827,5432.049310436284,646.7550252685417,3446.4642658612975,0.5926735582213349,1546628.1930494285,1734.5958443998127,403.43297241274803,0.035402253,0.050756473,3782.26318359375,1900.7636803215987,0.17418746948242186,0.15507480749122304,5.788959452857841,2790.449438202247,-322.78412,62.628212,4.4418364,16.179134,5.382954,-6.189519,-21.552387,-9.96111,-9.032278,-6.7543154,-7.6376295,-6.2299566,0.62113047,157.67522,67.13003,28.315649,29.469906,19.453243,14.978266,16.693642,13.027363,13.738957,10.754315,9.741162,12.36469,9.297854,anthem_07_rand_64kb_segment20.wav,Real,we have lied to ourselves we have not built this box for the good of our brothers we built it for its own sake it is above all our Brothers to us and it's truth about their truth why wonder about this we have not many days to live we are walking to the fangs waiting us somewhere among the great silent trees there is not a thing behind us to regret then a blow of pain struck us are first and are only we thought of a golden one we thought of the Golden one whom we shall never see again
2443.3977079217093,1264.9926697504095,5251.713977727118,535.1786495408111,2706.344100616093,0.6245140206234819,1328430.618088735,1869.6567201885623,404.5594185111538,0.133599,0.15884547,4457.722848360656,1976.4583606173787,0.3299492507684426,0.2784564941389261,3.947174502277955,5292.750911502553,-421.63083,44.9058,3.6185446,16.019278,6.0790153,-5.905611,-15.459206,-4.3811374,-4.0282183,-5.8247266,-4.7779694,-4.4494095,1.1055633,186.55638,59.140835,20.762594,25.945824,14.843461,12.256192,17.429626,12.329095,10.217863,9.532389,7.4074984,10.269401,7.45385,anthem_07_rand_64kb_segment21.wav,Real,then the pain passed it is best we are one of the Damned it is best if the Golden one forget our name and the body which bore that name End Port 7
1823.9911480295814,1259.218694951272,6061.817469460225,652.2319475368911,3820.9512785327624,0.5563523300563017,1562069.9519469023,1629.1686390427158,511.5302193951827,0.044223282,0.09059798,3282.285391566265,2126.5980596597065,0.17543642116543096,0.18583182584779856,5.737467400753405,2811.011301072153,-353.87167,88.55996,5.7899866,1.2234563,13.535714,-6.5810766,-12.031738,-14.682679,-8.626955,-7.020894,-13.441386,-3.610607,1.8827752,164.60696,78.37816,35.593086,36.210854,22.921139,20.437094,18.890877,18.724745,16.4344,13.012272,12.437569,13.817932,11.551379,anthem_08_rand_64kb_segment0.wav,Real,part 8 of Anthem by iron Rand this library box recording is in the public domain port 8 it had been a day of Wonder this our first day in the forest we awoke when a ray of sunlight fell across our face we wanted to leap to our feet as we have had to leave every morning of our life but we remembered suddenly that no bill had run and that there was no bell to ring any
1694.0889456031327,1215.6296254348777,5657.965575223769,666.4482449013458,3457.7646644296647,0.5723701884823598,1475354.147653212,1602.749369718889,531.1103005077698,0.022585798,0.038617775,3075.202565833896,2083.0978096307117,0.14110635761309925,0.13479074097293223,5.403123680878007,2261.3550021105953,-327.48563,96.445274,9.616774,-2.5190992,13.281529,-3.1667874,-10.93143,-13.652198,-12.270544,-7.503872,-13.786504,-5.25618,1.0673407,153.56322,76.48986,36.058563,36.961197,23.468903,18.562067,19.062033,17.352736,16.92149,13.857766,12.550844,13.175342,11.289928,anthem_08_rand_64kb_segment1.wav,Real,we lay on our back we threw our arms out and we look up at the sky the leaves had edges of silver that trembled and rippled like a river of green and Fire flowing high above us we did not wish to move we thought suddenly that we could lie thus as long as we wished and we laughed the loud at the thought we could also Rise or run or leap or fall down again we were thinking that these were thoughts without sense but before we knew it our body had risen in one leap are arms stretched out of their own will and our body world in the world till it rains they win to Russell through the leaves of the bush
1915.4042108893843,1458.6735043884278,5784.728960805749,744.5583357065068,4911.5103342937455,0.5832222289689064,2115574.4381590164,1580.8949935459577,522.366065628326,0.023268983,0.038244776,3339.8645648312613,2236.545256681549,0.16419909733015098,0.16859648875146796,5.60799555802332,2631.0938367573567,-305.9303,86.79167,8.635708,0.84297174,10.592166,-2.0545423,-15.164987,-10.258603,-11.696408,-5.2014694,-15.0487585,-3.99054,1.3143451,142.30196,83.52027,40.419273,37.428513,23.255875,21.049807,18.865355,17.339033,18.666376,12.907363,12.558232,13.073916,11.076413,anthem_08_rand_64kb_segment2.wav,Real,then our hands seized a branch and swung us hi into a tree with no aim Save The Wonder of learning the strength of our body the branch snapped under us and we fell upon the moss that was soft as a cushion then our body losing all sense rolled over and over on the moss dry leaves in our tunic in our hair in our face and we heard suddenly that we were laughing laughing loud laughing as if there were no power left in Us save
1958.5482404217407,1399.5271481676855,5679.252064951129,758.6263479693918,3783.5024315390137,0.6156521776551741,1957057.1232803313,1652.2072956821612,528.8559520072346,0.0242252,0.037714697,3534.81673147301,2174.42082486868,0.17276623613334857,0.16258558096167564,6.638054363376251,2768.4120171673817,-307.35065,82.232056,10.183196,0.80225056,13.725374,0.317906,-14.82701,-15.282733,-9.364283,-6.7871947,-14.42098,-6.209021,1.737497,142.14754,82.46449,34.96224,37.17454,21.125406,20.043371,19.44571,17.599886,17.932781,12.689938,12.08604,13.981401,11.7901,anthem_08_rand_64kb_segment3.wav,Real,then we took our glass box and we went on into the forest we went on Cutting Through the branches and it was as if we were swimming through a sea of leaves with a bushes his waves rising and falling and rising around us and flinging their green sprays hi to the Treetops the trees parted before us calling us forward the forest seemed to welcome us we went on without thought without care with nothing to feel save the song of our body
1677.7155115513638,1278.8526073217974,5646.8985246693655,693.8851120941838,4333.64155414885,0.5536783501915429,1624846.3074895688,1505.1459053811475,538.9146620637507,0.020044954,0.03605778,3034.027019650655,2038.5074666272296,0.145206314819869,0.14910790058894782,5.818082491122644,2326.550122917236,-322.67676,98.01936,5.6998296,7.8947864,18.120985,-4.4890304,-13.401452,-13.851206,-11.150348,-8.143495,-15.236335,-5.422363,2.1287398,148.07033,83.8385,35.74354,39.21013,21.622515,20.626965,19.9848,19.576561,18.109741,12.615031,12.740449,13.802789,11.230006,anthem_08_rand_64kb_segment4.wav,Real,we stopped when we felt hunger we saw birds in the tree branches and flying from under a footsteps we picked a stone and we sent it as an arrow at a bird if fell before us we made a fire we cook the bird and we ate it and no meal had ever tasted better to us and we thought suddenly that there was a great satisfaction to be found in the food which we need and obtained by our own hand and we wish to be hungry again and soon but we might know again the strange new pride in
1874.8308528152475,1408.2521483584055,5606.932270163733,698.4681667469116,3278.4578304709075,0.5715981109011649,1983153.3528240614,1577.1109907347889,531.251848834436,0.029993456,0.062206745,3277.220562054934,2200.460848522521,0.17322410668870802,0.1828901704346053,4.802798982188295,2774.7773536895675,-337.17142,83.27068,7.692957,2.5666718,13.509487,-0.29331955,-11.884861,-14.167187,-10.75866,-6.719614,-13.4849,-4.024674,2.4459338,162.92964,84.577,36.021416,36.84641,21.753157,18.326387,20.330915,18.29228,17.092035,13.005016,13.265126,13.25148,11.580626,anthem_08_rand_64kb_segment5.wav,Real,then we walked on and we came to a stream which Lee as a streak of glass among the trees it lays so still that we saw no water but only a cut in the earth in which the trees grew down up turned and the sky lay at the bottom we not buy the stream and we bent down to drink and then we stopped for upon the blue of the sky below us we saw our own face for the first
1847.3417765821923,1265.129880598947,6164.980894581592,709.4063346321101,4173.510694817538,0.589285578898434,1596419.7320632255,1629.6615175393626,532.954004592777,0.028368413,0.044334862,3393.6552432090966,2082.6267290631627,0.16084224968414404,0.14489751447063787,5.70695102685624,2576.599526066351,-330.0809,82.82382,4.8238325,3.9101732,13.807938,0.31841487,-16.579794,-12.797255,-11.864134,-5.820248,-14.884179,-3.806112,1.7557076,157.16875,79.09178,36.127605,35.812283,21.808973,18.501842,18.904505,17.110405,17.683088,13.118607,12.721572,12.503281,10.479247,anthem_08_rand_64kb_segment6.wav,Real,hard and strong and we thought that we could trust this being who looked upon us from the stream and that we had nothing to fear with this being we walked on till the sun has set when the Shadows gathered among the trees we stopped in a hollow between the roots where we shall sleep tonight and suddenly for the first time this day we remembered that we are the Damned we remembered it and we
2195.1310267015797,1314.7276133666464,6156.535133957034,647.3322115401828,3750.7628680207517,0.5552174556179619,1542030.0277871785,1783.2193332857823,542.3780625144434,0.10394904,0.15262781,4033.809673366834,2261.1916367573426,0.27472420697236183,0.2601706289136822,5.025559682447447,4404.243456956867,-408.3844,67.58097,6.2068596,2.6148438,9.988552,-2.3974438,-12.027664,-10.577386,-7.362169,-7.915835,-10.97858,-4.441383,0.78080505,185.71997,75.684784,30.964771,33.4146,18.758297,17.360239,17.161213,16.521849,16.456015,11.806158,12.461936,11.776311,8.727518,anthem_08_rand_64kb_segment7.wav,Real,we are writing this on the paper we had hidden in our tunic together with the writing pages we have brought for the world council of scholars but never given to them we have much to speak of to ourselves and we hope we shall find the words for it in the days to come now we cannot speak for we cannot understand end of part 8
2002.6885131748836,1241.2382231276265,5544.677914956151,639.108421900515,3606.1090390389636,0.6022284946147194,1539812.6205464872,1710.3066633081085,409.46041788233197,0.036156736,0.056589905,3673.879716981132,1902.963824264062,0.16789504716981132,0.15527466228979858,4.883227176220807,2689.266336400094,-353.1947,66.03786,4.5988183,12.358597,7.29486,3.2078176,-13.407838,-16.956556,-13.978206,-7.9535165,-12.842553,-9.925241,-0.25873968,158.25616,68.87829,31.005722,32.26583,19.736015,16.529404,16.079077,16.47476,14.918585,11.606763,10.968948,11.934794,10.015531,anthem_09_rand_64kb_segment0.wav,Real,Part 9 of Anthem by iron Rand the slavery box recording is in the public domain Part 9 we have not written for many days we did not wish to speak for we need to know words to remember that which has happened to us it was on our second day in the forest we heard steps behind us we heard in the bushes and we waited the steps came closer and then we saw the fold of a white tunic among the trees and a gleam of gold we left forward we ran to them and we stood looking upon the Golden
2021.7615244351564,1290.6225557328012,5580.066972253424,645.3054723623192,3413.973665401301,0.5976547876893966,1593214.4201129077,1723.183525943901,426.5516052063384,0.03695191,0.059916116,3646.8424801783945,1991.7573317388978,0.1754502446729435,0.1656749005937424,5.3936763794172355,2811.376317420955,-361.5154,67.53582,5.2410707,7.8914204,10.217207,1.8149359,-10.417491,-13.203529,-12.051952,-5.647098,-10.864208,-7.270017,-0.49724695,164.93353,70.99241,31.807901,30.299932,20.892925,16.173025,18.771955,15.467501,14.473072,11.174439,11.343411,10.414546,10.644404,anthem_09_rand_64kb_segment1.wav,Real,they saw us and their hands closed into fists and the fists pull their arms down as if they wished their arms to hold him while their body suede and they could not speak we they're not come too close to them we asked and our voice trembled how did you come to be here golden one but they whispered only we have found you now did you come to be in the forest we ask
1977.605433309441,1182.564931121207,5665.372597355376,652.4899675215746,4599.330197642599,0.6209680723124408,1393278.7189389016,1746.510891584531,425.9092706131125,0.032025572,0.04903125,3693.359375,1929.2011617675787,0.15291892157660592,0.14136340002557632,4.830393487109905,2449.796472184532,-343.30252,66.44617,1.6980784,12.31193,10.884811,0.3966998,-14.544137,-14.45452,-12.234707,-7.6770697,-11.198221,-8.927761,-0.915731,152.62631,64.13386,31.090502,30.135435,18.489162,16.206665,16.390188,16.07756,14.853046,11.968378,10.493797,11.097356,9.954347,anthem_09_rand_64kb_segment2.wav,Real,they raised their head and there was a great pride in their voice they answered we have followed you then we could not speak and they said we heard that you had gone to the Uncharted Forest for the whole city is speaking of it so on the night of the day when we heard it we ran away from the home of the peasants we found the marks of your feet across the plane where no men walk so we follow them and we went into the forest and we followed the path where the branches were broken by your body
2049.0983789895804,1233.6408201747236,5278.055463939096,680.8753250921944,3850.182861701242,0.6285748449724137,1521833.4830040627,1766.117452916807,441.17771881348983,0.042160217,0.06659062,3746.309473237043,2021.5636183810552,0.17597457120858115,0.1563349720453373,4.435590969455512,2822.9747675962817,-354.78238,63.093098,3.337408,12.482048,12.379575,2.9265664,-13.162435,-13.708624,-9.385603,-6.4968033,-11.623119,-7.226067,-1.2564363,166.03754,66.172935,30.357502,29.88356,18.374577,15.512944,17.229692,15.441641,13.419666,11.921768,10.568362,10.535489,9.725138,anthem_09_rand_64kb_segment3.wav,Real,they're white tunic was torn and the branches had cut the skin of their arms but they spoke as if they had never taken notice of it nor of weariness nor of Fear we have followed you they said and we shall follow you wherever you go if danger threatens you we shall face it also if it be death we shall die with you you are Damned and we wish to share your Damnation they looked upon us and their voice was low but there was bitterness and Triumph in their voice
1934.4562874838584,1142.848085513019,5359.9315205249995,628.3081999403597,3756.9160520122505,0.6140483184118111,1305803.9902280513,1755.409417466061,397.4808138044413,0.030052815,0.04550155,3610.182669082126,1885.4127247274594,0.1522258076690821,0.13005401366482436,3.7171350861287396,2444.0616500453307,-355.40115,68.93106,2.7594643,2.4148245,12.213029,6.4396014,-13.075087,-13.896109,-9.651293,-5.0336576,-11.263183,-6.765549,-1.5131124,159.65167,65.096954,30.892904,31.690052,20.487087,15.976681,17.975235,15.832109,14.120487,12.125845,11.206136,10.481244,10.542168,anthem_09_rand_64kb_segment4.wav,Real,your eyes are as a flame but our Brothers have neither hope nor fire your mouth is cut of granite but her brothers are soft and humble your head is high but our Brothers cringe you walk but our Brothers crawl we wish to be damned with you rather than blessed with all our Brothers do as you please with us but do not send us away from you then they know then bow their golden head before us
2095.012207988604,1323.3740168673146,5317.534300451799,655.2359907669161,3156.6321475281447,0.6022991301400833,1745427.0521677982,1718.836420238056,428.96408870790185,0.040919125,0.06549796,3776.2607949512844,2009.888207935195,0.17770020828720107,0.170260455432287,6.038781163434903,2849.196675900277,-337.2329,62.64037,1.3341948,9.90635,8.356297,2.0689232,-15.883403,-14.2543,-12.436889,-6.742385,-12.950441,-9.517102,0.15623651,153.6677,70.902885,29.81387,29.588161,21.07245,16.020473,17.27545,16.165583,14.656159,12.7115755,9.94208,12.743047,9.479694,anthem_09_rand_64kb_segment5.wav,Real,we stood together for a long time and we were frightened that we had lived for 21 years and have never known what joy is possible to men
1902.1820000139762,1149.2582333296402,5322.244382684728,616.6701891242483,3170.6296776578256,0.5943617259615568,1320420.2466561783,1724.2202658548238,405.340542721059,0.028466327,0.04309905,3491.147329980843,1883.2337885353998,0.1516211498742816,0.13536190792484065,4.9715483677747825,2428.69122491764,-355.24298,70.27455,5.73982,9.885045,8.299502,-0.47376844,-12.610834,-15.385061,-11.273901,-5.42903,-12.653958,-8.600107,-0.14465778,162.20372,65.53795,30.092348,32.598434,20.995907,16.555534,17.065584,15.903208,13.698256,11.397909,11.102878,12.676944,10.150072,anthem_09_rand_64kb_segment6.wav,Real,then we said our dearest one fear nothing of the forest there is no danger in solitude we have no need of our Brothers let us forget their good and our evil let us forget all things save that we are together and that there is Joy as a bond between us give us your hand look ahead it is our own world golden one a strange unknown world but our own
